OrderID,PurchaseDate,CustomerID,ProductID,SellerID,ChannelID,Quantity,GrossRevenue,DiscountAmount,Net_Revenue,COGS,PlatformFee,PaymentProcessingFee,ShippingFeeCharged,SellerPayout,PaymentMethod,FulfillmentType,ShippingMethod,DeliveryDays,OnTime_Flag,OrderStatus,Return_Flag,Refund_Amount
ORD0000020960,2024-02-23,CUS004324,PRO00447,SEL00149,CH01,2,9.7,0.0,9.7,7.23,1.4,0.16,5.99,14.13,Card,Platform-Fulfilled,Pickup Point,3.4,1,Completed,0,0.0
ORD0000020962,2024-01-04,CUS006341,PRO00135,SEL00119,CH05,2,103.76,17.53,86.23,57.12,9.38,1.36,3.99,79.48,Card,Seller-Fulfilled,Express,1.7,1,Completed,0,0.0
ORD0000020963,2024-06-23,CUS000470,PRO00338,SEL00377,CH05,1,11.4,1.46,9.94,7.32,1.63,0.06,3.99,12.24,Bank Transfer,Platform-Fulfilled,Standard,3.8,1,Completed,0,"0,00"
ORD0000020965,2024-11-06,CUS006327,PRO00329,SEL00147,CH06,4,60.92,9.05,51.87,33.27,8.1,0.39,2.99,46.37,Cash on Delivery,Platform-Fulfilled,Standard,6.7,0,Returned,1,23.17
ORD0000020966,2024-08-19,CUS004230,PRO00160,SEL00393,CH03,1,21.14,2.35,18.79,12.0,0.01,0.3,5.99,24.47,Card,Seller-Fulfilled,Standard,7.1,0,Completed,0,0.0
ORD0000020969,2024-04-25,CUS003828,PRO00797,SEL00146,CH06,2,25.58,5.47,20.11,13.5,2.05,0.35,2.99,20.7,PayPal,Platform-Fulfilled,Express,2.3,1,Completed,0,0.0
ORD0000020977,2024-10-28,CUS005889,PRO00623,SEL00405,CH04,1,36.08,5.3,"30,78",22.53,3.7,0.22,2.99,29.85,Card,Seller-Fulfilled,Standard,5.1,1,Completed,0,0.0
ORD0000020982,2024-05-06,CUS003973,PRO00018,SEL00179,CH02,3,50.85,1.46,49.39,30.09,4.28,0.65,2.99,47.45,Card,Seller-Fulfilled,Express,2.1,1,Completed,0,0.0
ORD0000020989,2024-01-07,CUS006316,PRO00378,SEL00292,CH03,2,49.6,2.7,46.9,"34,12",6.51,0.5,0.0,39.89,PayPal,Seller-Fulfilled,Express,1.5,1,Completed,0,0.0
ORD0000020995,2024-08-13,CUS005055,PRO00674,SEL00274,CH04,1,75.23,3.2,72.03,54.95,0.56,1.19,5.99,76.27,Card,Seller-Fulfilled,Standard,5.4,1,Completed,0,0.0
ORD0000020996,2024-03-19,CUS003857,PRO00677,SEL00412,CH05,2,72.4,0.72,71.68,56.55,10.06,1.1,5.99,66.51,BNPL,Seller-Fulfilled,Standard,2.6,1,Returned,0,0.0
ORD0000021000,2024-01-15,CUS006097,PRO00232,SEL00378,CH01,2,221.48,35.96,185.52,110.91,20.11,3.06,3.99,166.34,Bank Transfer,Seller-Fulfilled,Express,3.1,0,Completed,0,0.0
ORD0000021004,2024-01-24,CUS005512,PRO00621,SEL00202,CH01,1,69.71,9.63,60.08,44.43,4.66,1.0,3.99,58.41,Card,Seller-Fulfilled,Express,2.5,1,Cancelled,0,0.0
ORD0000021006,2024-05-15,CUS001213,PRO00692,SEL00173,CH05,1,36.25,5.53,30.72,22.41,5.02,0.2,0.0,25.5,Card,Seller-Fulfilled,Express,2.7,1,Completed,0,0.0
ORD0000021012,2024-08-06,CUS001872,PRO00878,SEL00166,CH03,1,28.75,1.23,27.52,18.44,0.33,0.29,5.99,32.89,Card,Platform-Fulfilled,Express,3.1,0,Completed,0,0.0
ORD0000021013,2024-12-26,CUS000827,PRO00678,SEL00245,CH03,1,6.24,0.11,6.13,3.9,0.07,0.1,2.99,8.95,Card,Platform-Fulfilled,Pickup Point,1.7,1,Completed,0,0.0
ORD0000021021,2024-02-17,CUS005403,PRO00126,SEL00006,CH04,1,14.51,0.62,13.89,8.57,2.27,0.11,3.99,15.5,Card,Seller-Fulfilled,Standard,7.7,0,Completed,0,0.0
ORD0000021028,2024-12-20,CUS001649,PRO00536,SEL00226,CH02,4,109.8,8.79,101.01,74.84,10.06,1.63,3.99,93.31,Card,Seller-Fulfilled,Pickup Point,3.7,1,Completed,0,0.0
ORD0000021029,2024-01-13,CUS006912,PRO00805,SEL00293,CH03,1,65.32,6.29,59.03,44.45,5.2,0.46,0.0,53.37,Card,Seller-Fulfilled,Standard,6.8,0,Completed,0,0.0
ORD0000021031,2024-07-14,CUS004043,PRO00041,SEL00173,CH06,3,145.8,20.36,125.44,80.24,20.48,2.18,3.99,106.77,PayPal,Seller-Fulfilled,Express,3.5,0,Completed,0,0.0
ORD0000021033,2024-03-24,CUS005420,PRO00405,SEL00086,CH05,1,80.44,10.4,70.04,45.18,10.41,0.55,0.0,59.08,Card,Seller-Fulfilled,Standard,4.1,1,Completed,0,0.0
ORD0000021035,2024-06-27,CUS005087,PRO00634,SEL00054,CH04,2,14.36,1.03,13.33,8.75,1.68,0.13,0.0,"11,52",Card,Seller-Fulfilled,Standard,1.4,1,Cancelled,0,0.0
ORD0000021039,2024-10-02,CUS003727,PRO00027,SEL00081,CH01,1,13.05,1.24,11.81,7.39,0.96,0.13,5.99,16.71,PayPal,Seller-Fulfilled,Standard,3.3,1,Completed,0,"0,00"
ORD0000021052,2024-09-29,CUS004017,PRO00795,SEL00045,CH06,1,34.92,5.21,29.71,20.17,4.17,0.21,5.99,31.32,Card,Seller-Fulfilled,Pickup Point,5.9,1,Completed,0,0.0
ORD0000021055,2024-06-09,CUS001393,PRO00685,SEL00107,CH04,1,183.51,11.33,172.18,110.27,27.5,1.05,0.0,143.63,Card,Platform-Fulfilled,Express,1.4,1,Returned,1,108.32
ORD0000021057,2024-01-26,CUS003569,PRO00504,SEL00094,CH06,2,137.98,10.47,127.51,89.3,17.7,1.67,2.99,111.13,Card,Seller-Fulfilled,Express,2.5,1,Returned,1,90.27
ORD0000021058,2024-08-18,CUS004897,PRO00415,SEL00169,CH02,2,117.72,23.24,94.48,63.38,7.87,1.17,3.99,89.43,BNPL,Seller-Fulfilled,Express,3.2,0,Completed,0,0.0
ORD0000021063,2024-01-07,CUS006636,PRO00302,SEL00120,CH01,1,24.86,4.11,20.75,12.73,1.61,0.16,5.99,24.97,Card,Seller-Fulfilled,Express,0.9,1,Completed,0,0.0
ORD0000021069,2024-12-27,CUS000340,PRO00478,SEL00182,CH06,1,15.01,3.68,11.33,7.05,0.12,0.08,0.0,11.13,Card,Platform-Fulfilled,Express,1.5,1,Completed,0,0.0
ORD0000021076,2024-04-28,CUS000926,PRO00058,SEL00396,CH05,2,53.98,0.45,53.53,36.36,4.28,0.96,0.0,48.29,PayPal,Seller-Fulfilled,Standard,6.7,0,Completed,0,"0,00"
ORD0000021078,2024-05-23,CUS002039,PRO00331,SEL00310,CH02,1,13.97,2.32,11.65,8.34,1.16,0.2,3.99,14.28,Card,Seller-Fulfilled,Pickup Point,2.1,1,Completed,0,0.0
ORD0000021080,2024-07-11,CUS005713,PRO00090,SEL00386,CH05,1,174.8,35.79,139.01,111.92,24.67,0.97,0.0,113.37,BNPL,Seller-Fulfilled,Standard,4.2,1,Completed,0,"0,00"
ORD0000021084,2024-05-02,CUS005708,PRO00902,SEL00050,CH01,3,224.07,10.91,213.16,127.21,37.79,1.65,5.99,179.71,Card,Platform-Fulfilled,Standard,5.8,1,Completed,0,"0,00"
ORD0000021095,2024-03-15,CUS001597,PRO00906,SEL00367,CH01,1,65.61,10.01,55.6,31.48,0.32,0.59,2.99,57.68,BNPL,Platform-Fulfilled,Express,3.7,0,Completed,0,0.0
ORD0000021108,2024-03-24,CUS005932,PRO00888,SEL00265,CH03,1,48.31,8.61,39.7,29.6,5.34,0.48,2.99,36.87,Card,Seller-Fulfilled,Standard,2.6,1,Completed,0,0.0
ORD0000021110,2024-10-13,CUS006198,PRO00385,SEL00013,CH03,1,4.41,0.95,3.46,2.46,0.06,0.04,3.99,7.35,Card,Platform-Fulfilled,Standard,3.7,1,Completed,0,0.0
ORD0000021112,2024-03-27,CUS005764,PRO00314,SEL00155,CH01,1,38.59,3.68,34.91,20.72,3.84,0.6,3.99,34.46,Bank Transfer,Platform-Fulfilled,Standard,3.7,1,Completed,0,0.0
ORD0000021119,2024-07-03,CUS003847,PRO00045,SEL00064,CH02,1,53.17,0.69,52.48,38.78,0.9,"0,48",0.0,51.1,Card,Platform-Fulfilled,Express,3.0,1,Completed,0,0.0
ORD0000021120,2024-06-06,CUS005129,PRO00396,SEL00144,CH04,1,121.92,14.45,107.47,65.3,"8,37",1.22,2.99,100.87,Bank Transfer,Platform-Fulfilled,Pickup Point,3.1,1,Completed,0,0.0
ORD0000021121,2024-09-29,CUS005610,PRO00902,SEL00288,CH02,2,148.72,8.17,140.55,"88,93",20.14,2.07,3.99,122.33,Card,Seller-Fulfilled,Standard,4.5,1,Completed,0,0.0
ORD0000021129,2024-01-30,CUS005911,PRO00022,SEL00281,CH01,1,7.25,1.42,5.83,4.85,"0,68",0.1,0.0,5.05,BNPL,Platform-Fulfilled,Standard,6.9,0,Completed,0,0.0
ORD0000021133,2024-12-11,CUS007131,PRO00155,SEL00350,CH02,1,11.27,2.73,8.54,6.59,1.01,0.1,0.0,7.43,Card,Seller-Fulfilled,Standard,4.4,1,Completed,0,0.0
ORD0000021139,2024-09-06,CUS005439,PRO00922,SEL00154,CH01,1,76.34,6.13,70.21,51.5,9.05,0.62,2.99,63.53,PayPal,Seller-Fulfilled,Standard,4.8,1,Completed,0,0.0
ORD0000021142,2024-02-06,CUS002924,PRO00831,SEL00303,CH03,1,198.3,22.63,175.67,108.01,21.52,2.33,5.99,157.81,PayPal,Platform-Fulfilled,Standard,3.8,1,Completed,0,0.0
ORD0000021143,2024-04-19,CUS003928,PRO00466,SEL00390,CH04,3,1279.02,126.61,1152.41,892.99,174.82,19.85,0.0,957.74,Card,Platform-Fulfilled,Standard,6.4,0,Completed,0,0.0
ORD0000021146,2024-03-08,CUS005882,PRO00945,SEL00044,CH01,1,6.39,1.37,5.02,3.82,0.82,0.03,2.99,7.16,Bank Transfer,Seller-Fulfilled,Express,2.4,1,Completed,0,0.0
ORD0000021153,2024-04-10,CUS002121,PRO00791,SEL00107,CH04,2,41.66,6.49,35.17,20.08,5.62,0.32,5.99,35.22,Card,Seller-Fulfilled,Standard,6.8,0,Completed,0,0.0
ORD0000021155,2024-12-10,CUS001540,PRO00355,SEL00026,CH04,1,10.6,2.95,7.65,5.5,1.09,0.06,0.0,6.5,Card,Platform-Fulfilled,Standard,4.5,1,Returned,0,0.0
ORD0000021159,2024-08-02,CUS006928,PRO00080,SEL00034,CH01,2,16.16,0.91,15.25,11.27,0.09,0.27,0.0,14.89,Card,Seller-Fulfilled,Standard,6.2,0,Completed,0,0.0
ORD0000021161,2024-07-05,CUS005106,PRO00829,SEL00128,CH04,1,28.15,1.85,26.3,17.77,3.13,0.19,0.0,22.98,Cash on Delivery,Seller-Fulfilled,Express,1.8,1,Completed,0,0.0
ORD0000021163,2024-10-15,CUS001132,PRO00944,SEL00134,CH03,1,49.46,10.7,38.76,"25,76",4.83,0.37,3.99,37.55,Card,Platform-Fulfilled,Express,1.6,1,Completed,0,0.0
ORD0000021171,2024-09-11,CUS001912,PRO00293,SEL00391,CH02,3,130.95,8.22,122.73,83.06,8.58,1.21,2.99,115.93,PayPal,Platform-Fulfilled,Standard,6.0,1,Completed,0,0.0
ORD0000021172,2024-12-27,CUS004287,PRO00549,SEL00325,CH03,2,157.66,32.03,125.63,91.91,10.01,1.97,0.0,113.65,Card,Platform-Fulfilled,Standard,5.4,1,Completed,0,0.0
ORD0000021176,2024-11-11,CUS001928,PRO00556,SEL00217,CH03,1,11.83,3.3,8.53,4.82,1.25,0.07,0.0,7.21,Bank Transfer,Platform-Fulfilled,Standard,2.4,1,Completed,0,0.0
ORD0000021178,2024-08-18,CUS000191,PRO00010,SEL00161,CH04,1,12.62,1.08,11.54,8.05,0.77,"0,18",3.99,14.58,Card,Platform-Fulfilled,Standard,6.5,0,Completed,0,0.0
ORD0000021180,2024-11-07,CUS005696,PRO00438,SEL00168,CH01,1,41.66,5.67,35.99,28.4,5.34,0.32,5.99,36.32,BNPL,Seller-Fulfilled,Express,3.2,0,Completed,0,0.0
ORD0000021182,2024-04-24,CUS003772,PRO00110,SEL00306,CH06,1,4.01,0.47,3.54,2.46,0.29,0.04,2.99,6.2,PayPal,Seller-Fulfilled,Standard,6.6,0,Completed,0,0.0
ORD0000021183,2024-10-16,CUS005119,PRO00479,SEL00109,CH05,1,22.29,4.67,17.62,13.49,2.59,0.25,0.0,14.78,PayPal,Platform-Fulfilled,Express,2.5,1,Completed,0,0.0
ORD0000021188,2024-04-09,CUS000748,PRO00524,SEL00168,CH01,2,16.9,0.19,16.71,10.28,2.48,0.25,3.99,17.97,BNPL,Seller-Fulfilled,Standard,4.6,1,Completed,0,0.0
ORD0000021189,2024-10-26,CUS004254,PRO00915,SEL00336,CH06,1,10.29,0.76,9.53,5.36,1.57,0.07,3.99,11.88,BNPL,Seller-Fulfilled,Standard,1.9,1,Completed,0,"0,00"
ORD0000021192,2024-06-27,CUS005022,PRO00266,SEL00137,CH01,1,17.66,2.6,15.06,10.07,2.25,0.25,2.99,15.55,BNPL,Seller-Fulfilled,Standard,4.8,1,Completed,0,0.0
ORD0000021195,2024-03-03,CUS003431,PRO00226,SEL00177,CH05,1,46.23,10.05,36.18,24.12,4.62,0.38,2.99,34.17,Card,Seller-Fulfilled,Express,2.8,1,Completed,0,0.0
ORD0000021200,2024-11-25,CUS006671,PRO00659,SEL00205,CH05,3,60.03,10.51,49.52,36.67,6.68,0.7,5.99,48.13,Card,Seller-Fulfilled,Standard,5.2,1,Returned,0,0.0
ORD0000021208,2024-12-11,CUS004034,PRO00146,SEL00323,CH01,2,37.64,5.09,32.55,23.06,5.83,0.22,0.0,26.5,BNPL,Seller-Fulfilled,Standard,4.6,1,Returned,0,0.0
ORD0000021223,2024-08-23,CUS006970,PRO00796,SEL00219,CH02,1,69.37,6.61,62.76,45.13,6.97,0.52,2.99,58.26,Card,Platform-Fulfilled,Express,0.8,1,Completed,0,0.0
ORD0000021226,2024-04-03,CUS004678,PRO00802,SEL00030,CH03,1,35.91,6.79,29.12,18.02,2.27,0.33,0.0,26.52,Bank Transfer,Platform-Fulfilled,Express,0.9,1,Completed,0,0.0
ORD0000021227,2024-04-28,CUS000134,PRO00697,SEL00352,CH01,3,45.15,9.14,"36,01",24.35,5.4,0.35,5.99,36.25,Card,Seller-Fulfilled,Standard,5.9,1,Completed,0,0.0
ORD0000021233,2024-05-11,CUS003163,PRO00577,SEL00246,CH03,3,208.56,22.55,186.01,106.95,2.57,2.61,0.0,180.83,BNPL,Platform-Fulfilled,Standard,3.8,1,Returned,0,0.0
ORD0000021239,2024-12-01,CUS000354,PRO00627,SEL00213,CH02,1,11.52,1.89,9.63,5.92,0.72,0.07,5.99,14.83,Card,Seller-Fulfilled,Standard,4.8,1,Completed,0,0.0
ORD0000021244,2024-05-31,CUS005871,PRO00750,SEL00071,CH02,1,30.19,4.58,25.61,17.26,4.29,0.17,3.99,25.14,PayPal,Seller-Fulfilled,Standard,6.4,0,Completed,0,0.0
ORD0000021247,2024-10-27,CUS005261,PRO00820,SEL00189,CH04,1,9.99,0.3,9.69,7.13,0.02,0.13,0.0,9.54,Card,Platform-Fulfilled,Standard,7.0,0,Completed,0,0.0
ORD0000021249,2024-03-14,CUS003937,PRO00033,SEL00064,CH01,2,88.1,6.18,81.92,62.47,1.41,1.44,5.99,"85,06",PayPal,Platform-Fulfilled,Standard,4.4,1,Completed,0,0.0
ORD0000021251,2024-01-01,CUS005282,PRO00124,SEL00287,CH01,1,13.59,1.14,12.45,8.91,1.95,0.15,3.99,14.34,BNPL,Seller-Fulfilled,Express,3.5,0,Cancelled,0,0.0
ORD0000021255,2024-05-21,CUS004633,PRO00206,SEL00389,CH06,2,21.38,3.18,18.2,12.61,"2,28",0.3,0.0,15.62,Card,Seller-Fulfilled,Express,1.0,1,Cancelled,0,0.0
ORD0000021259,2024-01-07,CUS003112,PRO00512,SEL00176,CH03,1,72.32,4.06,68.26,52.46,4.23,"0,85",0.0,63.18,Card,Platform-Fulfilled,Standard,4.0,1,Completed,0,0.0
ORD0000021261,2024-01-28,CUS004338,PRO00436,SEL00355,CH06,2,13.54,0.2,13.34,9.81,2.05,0.14,0.0,11.15,Card,Seller-Fulfilled,Standard,2.2,1,Completed,0,0.0
ORD0000021262,2024-06-19,CUS000529,PRO00249,SEL00039,CH05,1,10.59,0.74,9.85,5.54,1.71,0.15,3.99,11.98,Card,Seller-Fulfilled,Standard,5.5,1,Completed,0,0.0
ORD0000021264,2024-04-14,CUS005731,PRO00773,SEL00361,CH04,1,60.42,12.73,47.69,34.65,0.61,0.46,0.0,46.62,Card,Platform-Fulfilled,Standard,5.2,1,Completed,0,0.0
ORD0000021270,2024-01-19,CUS004238,PRO00072,SEL00158,CH03,1,19.24,3.23,16.01,10.39,0.29,0.23,2.99,18.48,Card,Platform-Fulfilled,Express,2.7,1,Completed,0,0.0
ORD0000021272,2024-04-07,CUS002408,PRO00726,SEL00205,CH03,1,38.89,5.13,33.76,28.48,4.55,0.23,3.99,32.97,Card,Seller-Fulfilled,Standard,6.5,0,Completed,0,0.0
ORD0000021276,2024-06-21,CUS001978,PRO00950,SEL00091,CH01,2,12.04,2.48,9.56,6.52,1.4,0.13,5.99,14.02,BNPL,Seller-Fulfilled,Pickup Point,4.1,1,Returned,1,6.43
ORD0000021277,2024-03-08,CUS000465,PRO00635,SEL00109,CH01,3,126.39,4.45,121.94,81.52,17.9,0.98,0.0,103.06,Cash on Delivery,Seller-Fulfilled,Standard,3.5,1,Completed,0,0.0
ORD0000021281,2024-06-15,CUS002531,PRO00810,SEL00194,CH03,1,15.39,2.61,12.78,10.47,2.21,0.09,2.99,13.47,Bank Transfer,Seller-Fulfilled,Express,1.7,1,Completed,0,0.0
ORD0000021282,2024-12-11,CUS006612,PRO00461,SEL00115,CH01,1,212.45,15.42,197.03,116.11,30.89,3.45,0.0,162.69,Cash on Delivery,Platform-Fulfilled,Express,0.9,1,Completed,0,0.0
ORD0000021286,2024-08-05,CUS000722,PRO00132,SEL00088,CH02,1,48.24,8.84,39.4,24.14,5.94,0.43,2.99,36.02,Card,Platform-Fulfilled,Standard,5.9,1,Completed,0,0.0
ORD0000021287,2024-09-20,CUS004160,PRO00388,SEL00235,CH03,2,144.98,11.84,133.14,78.73,13.25,1.68,2.99,121.2,Card,Platform-Fulfilled,Standard,3.8,1,Returned,1,97.21
ORD0000021290,2024-09-05,CUS006296,PRO00593,SEL00308,CH03,1,19.2,4.16,15.04,11.96,1.56,0.1,0.0,13.38,Bank Transfer,Seller-Fulfilled,Express,1.4,1,Returned,0,0.0
ORD0000021296,2024-01-16,CUS006542,PRO00176,SEL00052,CH06,2,219.7,10.98,208.72,154.94,23.33,2.01,3.99,187.37,PayPal,Seller-Fulfilled,Standard,5.6,1,Cancelled,0,0.0
ORD0000021299,2024-02-02,CUS000996,PRO00933,SEL00209,CH01,2,56.88,0.22,56.66,39.19,"4,97",0.76,3.99,54.92,Card,Platform-Fulfilled,Standard,4.5,1,Completed,0,"0,00"
ORD0000021302,2024-01-10,CUS007097,PRO00966,SEL00295,CH01,1,91.35,3.91,87.44,59.73,1.22,1.35,5.99,"90,86",PayPal,Platform-Fulfilled,Express,2.3,1,Completed,0,0.0
ORD0000021304,2024-03-15,CUS005125,PRO00275,SEL00273,CH06,1,9.54,1.66,7.88,5.0,1.35,0.11,0.0,6.42,Card,Platform-Fulfilled,Pickup Point,2.2,1,Completed,0,0.0
ORD0000021312,2024-03-24,CUS006827,PRO00125,SEL00071,CH04,1,65.45,5.99,59.46,45.68,9.95,0.74,2.99,51.76,Cash on Delivery,Platform-Fulfilled,Standard,2.6,1,Returned,1,26.69
ORD0000021318,2024-04-01,CUS006656,PRO00151,SEL00331,CH01,2,10.36,0.09,"10,27",8.4,0.78,0.14,0.0,9.35,Card,Platform-Fulfilled,Standard,6.2,0,Completed,0,0.0
ORD0000021329,2024-05-13,CUS002437,PRO00808,SEL00098,CH06,2,22.4,1.06,21.34,15.19,1.43,0.17,0.0,19.74,Card,Platform-Fulfilled,Standard,4.1,1,Completed,0,0.0
ORD0000021330,2024-03-31,CUS003594,PRO00906,SEL00273,CH04,3,249.75,39.63,210.12,148.47,36.08,3.42,0.0,170.62,PayPal,Platform-Fulfilled,Standard,5.1,1,Completed,0,0.0
ORD0000021332,2024-06-02,CUS000379,PRO00330,SEL00048,CH01,1,49.57,6.63,42.94,31.46,6.59,0.57,2.99,"38,77",Card,Platform-Fulfilled,Standard,5.2,1,Completed,0,0.0
ORD0000021335,2024-11-17,CUS004633,PRO00018,SEL00384,CH05,1,17.54,3.92,13.62,7.2,0.94,0.16,3.99,16.51,Cash on Delivery,Platform-Fulfilled,Standard,4.3,1,Completed,0,0.0
ORD0000021340,2024-09-09,CUS005770,PRO00435,SEL00369,CH02,1,114.32,14.46,99.86,55.56,12.2,1.07,2.99,89.58,PayPal,Platform-Fulfilled,Standard,4.2,1,Completed,0,0.0
ORD0000021348,2024-12-27,CUS001128,PRO00802,SEL00288,CH05,1,32.71,8.92,"23,79",15.49,3.41,0.26,3.99,24.11,BNPL,Seller-Fulfilled,Express,0.8,1,Completed,0,0.0
ORD0000021350,2024-08-17,CUS000033,PRO00352,SEL00016,CH05,1,54.29,3.04,51.25,34.8,4.22,0.55,0.0,46.48,Card,Platform-Fulfilled,Express,2.1,1,Returned,1,23.81
ORD0000021351,2024-08-19,CUS007105,PRO00864,SEL00349,CH04,4,77.92,3.21,74.71,48.07,10.24,0.45,5.99,70.01,Card,Platform-Fulfilled,Standard,3.1,1,Completed,0,0.0
ORD0000021354,2024-07-17,CUS006301,PRO00811,SEL00311,CH06,1,89.19,15.0,74.19,43.89,6.53,1.23,0.0,66.43,Card,Seller-Fulfilled,Standard,8.5,0,Completed,0,0.0
ORD0000021355,2024-03-09,CUS001811,PRO00172,SEL00016,CH01,2,28.58,2.39,26.19,19.89,2.16,0.47,2.99,26.55,Cash on Delivery,Platform-Fulfilled,Standard,2.0,1,Completed,0,0.0
ORD0000021356,2024-08-17,CUS004780,PRO00834,SEL00231,CH01,1,49.8,7.51,42.29,29.46,7.16,0.66,3.99,38.46,Card,Seller-Fulfilled,Standard,8.0,0,Completed,0,0.0
ORD0000021360,2024-07-09,CUS004294,PRO00680,SEL00228,CH03,2,62.5,9.78,52.72,30.63,4.92,0.71,0.0,47.09,Card,Seller-Fulfilled,Standard,3.4,1,Completed,0,0.0
ORD0000021362,2024-06-08,CUS007164,PRO00928,SEL00111,CH02,3,192.0,33.0,159.0,111.47,11.99,1.56,2.99,148.44,Card,Seller-Fulfilled,Express,1.7,1,Returned,0,0.0
ORD0000021363,2024-06-25,CUS001709,PRO00239,SEL00150,CH01,2,443.56,24.45,419.11,264.76,27.03,3.3,2.99,391.77,Card,Seller-Fulfilled,Express,2.4,1,Completed,0,0.0
ORD0000021370,2024-03-22,CUS001591,PRO00288,SEL00184,CH03,2,216.08,10.12,205.96,132.21,3.91,2.47,0.0,199.58,BNPL,Platform-Fulfilled,Standard,5.3,1,Completed,0,0.0
ORD0000021375,2024-10-26,CUS002215,PRO00789,SEL00418,CH02,1,13.16,2.62,10.54,7.83,0.73,0.08,5.99,15.72,Card,Seller-Fulfilled,Express,1.9,1,Returned,1,6.07
ORD0000021376,2024-12-10,CUS005227,PRO00056,SEL00119,CH01,1,12.55,0.1,12.45,7.85,1.35,0.09,3.99,15.0,PayPal,Platform-Fulfilled,Express,3.3,0,Completed,0,"0,00"
ORD0000021377,2024-11-08,CUS005067,PRO00453,SEL00269,CH06,1,15.05,0.72,14.33,9.74,0.95,0.16,0.0,13.22,Card,Platform-Fulfilled,Standard,2.8,1,Completed,0,0.0
ORD0000021379,2024-06-25,CUS004344,PRO00975,SEL00093,CH05,1,39.51,0.59,"38,92","26,77",0.37,0.68,5.99,43.86,Card,Seller-Fulfilled,Standard,3.0,1,Completed,0,0.0
ORD0000021387,2024-10-14,CUS007181,PRO00785,SEL00312,CH01,2,109.22,3.85,105.37,77.19,0.32,1.27,0.0,103.78,PayPal,Seller-Fulfilled,Standard,4.0,1,Completed,0,0.0
ORD0000021390,2024-04-24,CUS005332,PRO00276,SEL00088,CH04,2,21.68,0.23,21.45,14.95,3.23,0.16,3.99,22.05,Card,Platform-Fulfilled,Standard,6.0,1,Completed,0,0.0
ORD0000021391,2024-12-31,CUS005683,PRO00219,SEL00270,CH03,1,12.86,2.37,10.49,6.73,1.24,0.07,2.99,12.17,Card,Platform-Fulfilled,Standard,3.4,1,Cancelled,0,0.0
ORD0000021393,2024-05-08,CUS000581,PRO00050,SEL00166,CH06,2,197.36,41.0,156.36,127.38,1.86,2.11,0.0,152.39,Card,Platform-Fulfilled,Standard,3.0,1,Completed,0,0.0
ORD0000021404,2024-09-04,CUS004776,PRO00216,SEL00173,CH05,1,51.49,3.56,47.93,26.61,7.83,0.81,0.0,39.29,PayPal,Seller-Fulfilled,Standard,5.8,1,Returned,0,0.0
ORD0000021407,2024-09-19,CUS002521,PRO00718,SEL00281,CH05,2,99.58,1.71,97.87,58.05,11.39,1.36,3.99,89.11,BNPL,Platform-Fulfilled,Standard,4.8,1,Completed,0,0.0
ORD0000021410,2024-11-08,CUS005837,PRO00664,SEL00178,CH02,1,374.23,84.65,289.58,164.91,22.33,4.48,0.0,262.77,BNPL,Platform-Fulfilled,Standard,4.9,1,Completed,0,0.0
ORD0000021411,2024-10-23,CUS002473,PRO00358,SEL00274,CH04,1,5.98,0.65,5.33,3.02,0.04,0.09,5.99,11.19,Cash on Delivery,Seller-Fulfilled,Express,1.8,1,Completed,0,0.0
ORD0000021416,2024-09-04,CUS003575,PRO00292,SEL00065,CH01,1,130.52,17.57,112.95,"73,08","8,79",0.86,0.0,103.3,Card,Seller-Fulfilled,Standard,2.6,1,Completed,0,0.0
ORD0000021423,2024-07-16,CUS002932,PRO00827,SEL00046,CH04,1,11.62,0.39,11.23,6.9,1.18,0.19,5.99,15.85,Bank Transfer,Seller-Fulfilled,Standard,5.6,1,Completed,0,0.0
ORD0000021426,2024-12-21,CUS003073,PRO00326,SEL00033,CH03,4,72.12,20.79,51.33,"31,26",3.69,0.44,0.0,47.2,Card,Seller-Fulfilled,Standard,6.4,0,Cancelled,0,0.0
ORD0000021428,2024-12-04,CUS005623,PRO00741,SEL00264,CH03,1,9.85,1.52,8.33,5.38,1.34,0.14,0.0,6.85,Card,Seller-Fulfilled,Pickup Point,4.1,1,Completed,0,0.0
ORD0000021432,2024-08-12,CUS000236,PRO00724,SEL00255,CH01,1,14.4,0.3,14.1,7.97,0.04,0.24,3.99,17.81,BNPL,Platform-Fulfilled,Standard,2.5,1,Completed,0,0.0
ORD0000021443,2024-01-22,CUS005689,PRO00131,SEL00162,CH03,1,34.26,6.86,27.4,17.7,0.5,0.28,3.99,30.61,Card,Platform-Fulfilled,Standard,4.2,1,Completed,0,0.0
ORD0000021444,2024-02-22,CUS002504,PRO00504,SEL00351,CH06,1,60.73,9.13,51.6,35.92,0.31,0.57,0.0,50.72,PayPal,Platform-Fulfilled,Pickup Point,0.8,1,Completed,0,0.0
ORD0000021447,2024-03-25,CUS000824,PRO00697,SEL00303,CH03,1,12.86,1.27,11.59,7.93,1.42,0.18,2.99,12.98,Card,Seller-Fulfilled,Standard,5.5,1,Completed,0,0.0
ORD0000021450,2024-07-07,CUS005137,PRO00423,SEL00254,CH05,4,30.44,0.82,"29,62",18.69,4.52,0.2,0.0,24.9,Card,Seller-Fulfilled,Standard,3.1,1,Completed,0,0.0
