SpendID,CampaignDate,CampaignID,ChannelID,Ad_Spend,AttributedRevenue,Conversions,AvgOrderValue,CPA,CVR
MKT000015495,21/03/2024,CMP00011,CH02,212.87,2427.71,18,90.43,11.83,0.0046
MKT000015496,02/09/2024,CMP00136,CH01,1862.88,13009.68,45,90.71,41.4,0.0206
MKT000015498,29/03/2024,CMP00257,CH06,1237.06,2128.46,9,78.64,137.45,0.0007
MKT000015500,25/04/2024,CMP00132,CH04,1766.57,5286.91,21,120.5,84.12,0.0035
MKT000015502,22/11/2024,CMP00258,CH03,674.56,7806.71,49,104.58,13.77,0.0045
MKT000015503,19/05/2024,CMP00258,CH03,857.34,6484.15,47,89.46,18.24,0.0042
MKT000015506,18/02/2024,CMP00072,CH04,3009.26,7422.05,37,120.59,81.33,0.0255
MKT000015513,26/01/2024,CMP00245,CH01,725.53,3145.28,12,141.24,60.46,0.0012
MKT000015517,03/06/2024,CMP00243,CH03,331.91,2191.85,6,94.78,55.32,0.005
MKT000015532,22/03/2024,CMP00011,CH02,451.3,3516.54,13,75.15,34.72,0.0009
MKT000015534,04/06/2024,CMP00062,CH02,169.92,1158.2,6,70.7,28.32,0.0049
MKT000015546,21/08/2024,CMP00052,CH04,2932.38,7293.3,35,108.16,83.78,0.0021
MKT000015548,17/07/2024,CMP00128,CH05,3617.39,27562.19,113,65.21,32.01,0.0675
MKT000015549,24/04/2024,CMP00053,CH04,3549.91,11031.51,32,72.97,110.93,0.0031
MKT000015553,21/11/2024,CMP00204,CH04,926.41,4250.93,30,98.19,30.88,0.0041
MKT000015555,12/12/2024,CMP00146,CH01,4342.8,1840.7,8,104.45,542.85,0.0005
MKT000015557,08/01/2024,CMP00226,CH02,159.82,1973.22,11,90.76,14.53,0.0008
MKT000015560,28/08/2024,CMP00036,CH03,118.16,767.53,3,54.5,39.39,0.0002
MKT000015563,22/01/2024,CMP00274,CH01,456.47,4004.71,17,91.37,26.85,0.0009
MKT000015565,24/10/2024,CMP00219,CH05,618.82,4865.99,26,86.06,23.8,0.0018
MKT000015571,03/03/2024,CMP00057,CH05,3387.23,16627.0,83,106.64,40.81,0.0098
MKT000015573,18/06/2024,CMP00130,CH04,5889.82,31754.54,168,85.47,35.06,0.0283
MKT000015577,29/07/2024,CMP00040,CH01,2127.7,12272.6,79,107.28,26.93,0.0132
MKT000015585,04/10/2024,CMP00207,CH01,4019.63,18519.5,87,55.12,46.2,0.0324
MKT000015587,16/06/2024,CMP00087,CH06,7601.64,23705.23,126,93.39,60.33,0.0233
MKT000015589,06/01/2024,CMP00164,CH06,3022.55,13614.29,54,105.55,55.97,0.0064
MKT000015591,18/01/2024,CMP00181,CH01,753.31,1472.89,8,89.0,94.16,0.0009
MKT000015595,28/12/2024,CMP00272,CH05,1275.84,5352.54,43,108.46,29.67,0.0229
MKT000015599,07/09/2024,CMP00218,CH01,1565.32,8906.17,39,79.72,40.14,0.003
MKT000015600,30/08/2024,CMP00142,CH06,3215.4,9951.26,42,75.17,76.56,0.0042
MKT000015605,13/05/2024,CMP00167,CH03,728.11,3565.53,28,111.87,26.0,0.0105
MKT000015606,16/04/2024,CMP00211,CH01,1496.44,11670.21,57,82.35,26.25,0.0033
MKT000015615,06/12/2024,CMP00039,CH04,1563.99,11758.53,51,98.39,30.67,0.003
MKT000015617,15/10/2024,CMP00171,CH04,775.32,2610.31,14,86.47,55.38,0.005
MKT000015624,10/10/2024,CMP00215,CH04,1568.72,4213.94,18,101.31,87.15,0.0091
MKT000015625,07/06/2024,CMP00093,CH06,515.22,2160.51,11,101.52,46.84,0.0051
MKT000015627,13/05/2024,CMP00261,CH03,299.16,3372.4,36,72.39,8.31,0.0078
MKT000015632,09/12/2024,CMP00227,CH05,5454.91,53301.96,221,125.82,24.68,0.0132
MKT000015635,20/03/2024,CMP00161,CH01,513.01,2279.74,9,81.85,57.0,0.0007
MKT000015637,29/05/2024,CMP00215,CH04,855.31,3063.72,14,140.65,61.09,0.0008
MKT000015640,26/10/2024,CMP00088,CH01,1793.48,16243.46,95,109.07,18.88,0.0293
MKT000015642,18/09/2024,CMP00136,CH01,1818.43,6305.06,23,123.73,79.06,0.0035
MKT000015643,16/02/2024,CMP00028,CH05,1381.08,2347.18,7,81.85,197.3,0.0004
MKT000015646,30/06/2024,CMP00003,CH03,2675.02,18231.37,119,112.73,22.48,0.0256
MKT000015648,17/12/2024,CMP00073,CH01,1466.77,11056.48,46,83.76,31.89,0.0042
MKT000015649,16/01/2024,CMP00015,CH02,177.45,1965.91,8,71.32,22.18,0.0017
MKT000015653,13/08/2024,CMP00047,CH05,940.94,1853.79,13,102.45,72.38,0.0029
MKT000015658,01/11/2024,CMP00209,CH04,2351.98,10540.59,45,61.3,52.27,0.0051
MKT000015660,17/11/2024,CMP00131,CH04,3716.85,15752.71,88,113.17,42.24,0.0091
MKT000015661,26/09/2024,CMP00224,CH02,183.99,2061.18,16,68.16,11.5,0.0009
MKT000015669,03/02/2024,CMP00247,CH04,733.96,3340.63,13,77.32,56.46,0.0051
MKT000015676,04/11/2024,CMP00241,CH05,473.76,2261.9,8,81.26,59.22,0.0008
MKT000015677,29/09/2024,CMP00075,CH01,1243.58,5513.01,30,109.62,41.45,0.003
MKT000015681,10/09/2024,CMP00212,CH01,563.72,2433.32,6,131.7,93.95,0.0012
MKT000015685,01/04/2024,CMP00029,CH01,1157.7,7944.75,29,75.95,39.92,0.0072
MKT000015687,15/01/2024,CMP00183,CH02,117.79,680.72,7,88.29,16.83,0.0006
MKT000015694,03/03/2024,CMP00182,CH02,518.16,4654.79,20,75.85,25.91,0.0027
MKT000015701,29/10/2024,CMP00218,CH01,1008.65,3500.91,12,89.39,84.05,0.0018
MKT000015702,21/10/2024,CMP00271,CH03,290.95,3677.44,31,108.04,9.39,0.0035
MKT000015706,09/08/2024,CMP00044,CH03,398.18,2144.04,16,63.36,24.89,0.0038
MKT000015709,09/12/2024,CMP00124,CH01,1036.6,3854.57,14,91.24,74.04,0.0009
MKT000015711,20/08/2024,CMP00174,CH05,2077.58,10718.99,49,78.71,42.4,0.005
MKT000015715,25/02/2024,CMP00102,CH02,428.34,5372.56,36,71.01,11.9,0.0041
MKT000015719,25/04/2024,CMP00041,CH06,470.93,1172.06,2,71.43,235.47,0.0002
MKT000015723,19/05/2024,CMP00137,CH03,482.3,84.9,0,85.21,482.3,0.0001
MKT000015732,16/08/2024,CMP00049,CH01,2710.58,11142.95,50,74.2,54.21,0.0034
MKT000015739,02/05/2024,CMP00268,CH01,2649.38,19088.77,98,64.91,27.03,0.0079
MKT000015743,27/05/2024,CMP00076,CH02,173.62,1637.88,11,74.41,15.78,0.0008
MKT000015745,14/10/2024,CMP00068,CH01,1803.28,4206.97,15,74.08,120.22,0.0015
MKT000015748,24/04/2024,CMP00120,CH04,"3921,79",13371.22,72,86.02,54.47,0.0058
MKT000015754,01/07/2024,CMP00060,CH02,316.45,4372.53,20,58.84,15.82,0.0137
MKT000015755,26/09/2024,CMP00087,CH06,260.23,521.49,1,76.61,260.23,0.0001
MKT000015758,20/09/2024,CMP00170,CH02,721.31,9446.88,44,95.8,16.39,0.0039
MKT000015761,20/03/2024,CMP00145,CH03,495.56,1840.34,13,64.71,38.12,0.0009
MKT000015765,15/06/2024,CMP00140,CH01,1555.87,8942.24,38,76.12,40.94,0.0029
MKT000015767,05/08/2024,CMP00033,CH04,2566.62,8386.08,46,91.3,55.8,0.0072
MKT000015772,07/10/2024,CMP00252,CH04,1359.88,7967.69,28,94.05,48.57,0.0031
MKT000015777,23/01/2024,CMP00139,CH03,1620.16,10386.45,61,88.32,26.56,0.037
MKT000015779,01/03/2024,CMP00049,CH01,2372.85,5251.0,22,70.11,107.86,0.0013
MKT000015781,05/01/2024,CMP00030,CH02,99.64,1827.14,9,84.45,11.07,0.0008
MKT000015782,23/09/2024,CMP00083,CH05,308.89,1682.88,6,81.32,51.48,0.0005
MKT000015788,25/12/2024,CMP00018,CH01,734.04,2085.12,13,81.62,56.46,0.0009
MKT000015794,24/06/2024,CMP00124,CH01,2648.7,7730.09,53,87.0,49.98,0.0107
MKT000015796,12/10/2024,CMP00191,CH01,2342.88,11167.89,56,53.69,41.84,0.0055
MKT000015797,17/02/2024,CMP00021,CH01,736.23,2194.29,11,82.36,66.93,0.0008
MKT000015798,11/05/2024,CMP00136,CH01,1014.88,3580.69,25,66.76,40.6,0.0019
MKT000015800,24/12/2024,CMP00095,CH02,166.08,1980.2,7,77.83,23.73,0.001
MKT000015801,17/05/2024,CMP00225,CH02,392.97,5611.38,24,85.15,16.37,0.0021
MKT000015803,12/07/2024,CMP00208,CH01,438.08,2258.54,12,92.26,36.51,0.0008
MKT000015808,11/06/2024,CMP00072,CH04,1683.92,7109.59,37,74.58,45.51,0.0031
MKT000015813,26/07/2024,CMP00034,CH04,4142.55,18303.47,85,88.6,48.74,0.0048
MKT000015821,02/01/2024,CMP00195,CH05,2929.83,5390.42,23,89.09,127.38,0.0035
MKT000015824,03/06/2024,CMP00162,CH01,1106.21,14207.15,50,59.82,22.12,0.005
MKT000015825,16/08/2024,CMP00069,CH03,437.64,2669.12,17,70.95,25.74,0.0016
MKT000015830,10/11/2024,CMP00027,CH02,172.63,2168.31,13,107.86,13.28,0.0019
MKT000015833,06/12/2024,CMP00255,CH03,1313.5,9607.16,59,72.22,22.26,0.0052
MKT000015838,06/02/2024,CMP00037,CH05,1546.63,12122.66,60,86.58,25.78,0.0037
MKT000015841,25/11/2024,CMP00058,CH05,1286.26,5389.64,22,105.03,58.47,0.011
MKT000015845,25/03/2024,CMP00258,CH03,495.14,4881.54,27,85.02,18.34,0.0178
MKT000015850,16/02/2024,CMP00050,CH01,2555.51,4285.62,21,87.79,121.69,0.0038
MKT000015857,18/09/2024,CMP00075,CH01,2337.31,18976.61,71,86.34,32.92,0.0228
MKT000015860,14/01/2024,CMP00058,CH05,1706.31,22056.82,86,49.01,19.84,0.0071
MKT000015861,31/12/2024,CMP00171,CH04,4392.04,13623.63,71,69.11,61.86,0.0061
MKT000015863,07/06/2024,CMP00138,CH04,1731.88,10677.6,41,92.43,42.24,0.0038
MKT000015866,26/02/2024,CMP00012,CH04,1371.39,3901.17,18,76.68,76.19,0.0011
MKT000015868,18/07/2024,CMP00025,CH01,838.07,4124.86,14,83.88,59.86,0.0015
MKT000015870,27/08/2024,CMP00035,CH01,3783.96,11957.82,40,80.37,94.6,0.0084
MKT000015877,21/12/2024,CMP00053,CH04,1364.19,7883.84,30,96.19,45.47,0.0023
MKT000015878,26/05/2024,CMP00012,CH04,1984.15,6009.26,33,65.46,60.13,0.003
MKT000015879,03/10/2024,CMP00255,CH03,1396.46,14431.29,96,95.88,14.55,0.0407
MKT000015886,23/12/2024,CMP00053,CH04,3624.2,8254.43,49,67.94,73.96,0.0045
MKT000015889,11/04/2024,CMP00181,CH01,1588.94,5533.79,30,95.5,52.96,0.0054
MKT000015892,19/11/2024,CMP00089,CH03,1028.2,5010.06,37,77.35,27.79,0.0223
MKT000015895,19/03/2024,CMP00266,CH01,783.67,2692.92,12,105.41,65.31,0.0008
MKT000015896,23/04/2024,CMP00100,CH01,1334.38,9725.49,34,63.25,39.25,0.0021
MKT000015902,06/03/2024,CMP00085,CH01,1380.82,2858.29,16,76.43,86.3,0.0042
MKT000015912,28/09/2024,CMP00010,CH01,439.84,2637.91,14,112.57,31.42,0.0022
MKT000015914,09/01/2024,CMP00118,CH01,940.28,1935.78,10,70.5,94.03,0.003
MKT000015917,03/12/2024,CMP00136,CH01,1435.78,3878.07,13,119.3,110.44,0.0032
MKT000015919,03/03/2024,CMP00060,CH02,80.0,312.44,0,63.79,80.0,0.0001
MKT000015921,21/05/2024,CMP00061,CH01,2987.52,7598.93,36,77.19,82.99,0.0033
MKT000015939,16/12/2024,CMP00001,CH04,2120.23,19773.96,69,63.67,30.73,0.0071
MKT000015943,13/05/2024,CMP00129,CH04,1450.28,1491.16,4,89.53,362.57,0.0003
MKT000015945,20/06/2024,CMP00214,CH03,496.79,4957.2,29,74.94,17.13,0.0022
MKT000015949,19/11/2024,CMP00072,CH04,962.84,3022.99,12,92.14,80.24,0.0007
MKT000015951,13/12/2024,CMP00223,CH04,1840.78,6885.55,28,78.43,65.74,0.0018
MKT000015959,26/03/2024,CMP00146,CH01,1628.35,8615.58,42,76.99,38.77,0.0143
MKT000015965,03/11/2024,CMP00137,CH03,"455,33",4232.18,32,128.75,14.23,0.0033
MKT000015967,26/08/2024,CMP00151,CH01,1474.58,3782.14,22,73.94,67.03,0.0029
MKT000015969,02/07/2024,CMP00122,CH06,1889.29,6718.7,32,69.98,59.04,0.0042
MKT000015971,22/03/2024,CMP00276,CH05,360.61,2761.7,10,70.55,36.06,0.0028
MKT000015972,21/05/2024,CMP00137,CH03,126.25,1978.44,15,100.39,8.42,0.001
MKT000015982,02/05/2024,CMP00080,CH01,650.18,1290.84,4,114.54,162.55,0.0023
MKT000015983,25/05/2024,CMP00053,CH04,5833.97,26969.32,121,66.1,48.21,0.0271
MKT000015990,12/05/2024,CMP00028,CH05,2076.55,8610.75,34,69.51,61.07,0.0043
MKT000015992,24/09/2024,CMP00228,CH01,1149.2,6851.31,25,93.5,45.97,0.0036
MKT000015995,22/08/2024,CMP00254,CH01,438.12,1441.14,6,82.53,73.02,0.0004
MKT000015996,26/10/2024,CMP00187,CH04,1093.38,3215.48,20,81.61,54.67,0.0054
MKT000016001,02/01/2024,CMP00140,CH01,478.29,2414.62,11,48.32,43.48,0.0007
MKT000016006,19/06/2024,CMP00026,CH02,147.94,670.5,5,79.52,29.59,0.0009
MKT000016007,04/12/2024,CMP00249,CH02,188.05,1564.86,9,75.99,20.89,0.0005
MKT000016011,17/06/2024,CMP00129,CH04,1035.92,1442.64,6,52.26,172.65,0.001
MKT000016017,18/10/2024,CMP00004,CH05,1130.32,7946.25,47,83.86,24.05,0.0029
MKT000016018,15/11/2024,CMP00245,CH01,2265.09,8363.21,43,84.4,52.68,0.0133
MKT000016022,26/09/2024,CMP00263,CH04,1325.29,7691.08,44,80.64,30.12,0.0026
MKT000016023,11/10/2024,CMP00264,CH01,1402.76,1705.83,2,85.76,701.38,0.0004
MKT000016026,19/11/2024,CMP00255,CH03,489.06,2698.52,19,97.4,25.74,0.0012
MKT000016032,03/02/2024,CMP00198,CH04,1432.98,7679.12,42,107.11,34.12,0.0034
MKT000016042,27/07/2024,CMP00063,CH02,80.0,905.8,3,112.03,26.67,0.0002
MKT000016044,31/08/2024,CMP00185,CH02,111.04,1637.84,8,120.48,13.88,0.0014
MKT000016045,03/01/2024,CMP00154,CH01,1788.25,9402.53,49,92.59,36.49,0.004
MKT000016052,29/11/2024,CMP00234,CH02,207.06,1528.38,4,113.8,51.76,0.0009
MKT000016056,10/09/2024,CMP00207,CH01,293.14,1012.63,6,95.75,48.86,0.0006
MKT000016060,15/01/2024,CMP00055,CH03,672.06,3571.69,22,75.1,30.55,0.0058
MKT000016061,23/04/2024,CMP00087,CH06,2320.64,10642.88,51,77.71,45.5,0.0147
MKT000016066,01/06/2024,CMP00081,CH03,604.54,6040.41,33,85.24,18.32,0.0216
MKT000016071,12/07/2024,CMP00192,CH01,323.91,1147.96,6,106.7,53.99,0.0008
MKT000016074,14/06/2024,CMP00142,CH06,4484.73,21485.66,67,80.36,66.94,0.004
MKT000016085,11/11/2024,CMP00137,CH03,1140.99,11349.32,92,67.96,12.4,0.0122
MKT000016086,10/04/2024,CMP00213,CH02,80.0,483.69,1,79.14,80.0,0.0001
MKT000016089,29/09/2024,CMP00191,CH01,1884.43,14278.76,51,68.0,36.95,0.0068
MKT000016090,18/10/2024,CMP00255,CH03,675.36,4696.47,41,104.02,16.47,0.0031
MKT000016092,21/05/2024,CMP00196,CH03,1144.92,19094.84,148,92.91,7.74,0.0086
MKT000016094,08/10/2024,CMP00139,CH03,636.95,3603.57,22,91.47,28.95,0.0019
MKT000016095,10/12/2024,CMP00144,CH04,2569.24,4441.37,17,85.49,151.13,0.0016
MKT000016100,08/05/2024,CMP00261,CH03,100.16,742.31,5,92.32,20.03,0.0008
MKT000016104,07/12/2024,CMP00172,CH03,666.41,3701.61,29,82.28,22.98,0.0024
MKT000016107,11/02/2024,CMP00215,CH04,792.75,2505.55,13,69.32,60.98,0.0012
MKT000016116,20/10/2024,CMP00155,CH03,177.17,2455.14,13,72.59,13.63,0.0019
MKT000016118,11/06/2024,CMP00187,CH04,1974.91,6966.18,30,70.03,65.83,0.0145
MKT000016120,21/09/2024,CMP00043,CH01,1875.51,3853.79,21,82.93,89.31,0.002
MKT000016121,19/01/2024,CMP00118,CH01,1159.36,3491.5,13,79.97,89.18,0.0011
MKT000016124,06/07/2024,CMP00147,CH01,1215.71,6784.45,24,112.54,50.65,0.0017
MKT000016130,29/09/2024,CMP00007,CH03,593.41,3237.75,30,81.29,19.78,0.0109
MKT000016132,18/11/2024,CMP00075,CH01,1919.08,8033.79,37,98.19,51.87,0.0036
MKT000016136,03/05/2024,CMP00125,CH04,272.02,2595.54,12,69.13,22.67,0.0007
MKT000016141,28/06/2024,CMP00232,CH06,423.86,1118.46,1,93.49,423.86,0.0002
MKT000016142,09/01/2024,CMP00239,CH04,647.47,2164.65,8,100.88,80.93,0.0021
MKT000016143,15/02/2024,CMP00119,CH01,1738.59,18182.81,80,100.21,21.73,0.0197
MKT000016144,21/01/2024,CMP00230,CH01,2858.18,13147.98,50,77.57,57.16,0.0102
MKT000016145,22/10/2024,CMP00004,CH05,5918.87,42361.65,223,74.65,26.54,0.069
MKT000016148,17/07/2024,CMP00199,CH04,1973.79,9793.56,49,93.15,40.28,0.0028
MKT000016149,14/04/2024,CMP00276,CH05,1813.21,18607.09,107,63.58,16.95,0.0088
MKT000016155,18/10/2024,CMP00265,CH01,872.58,4880.94,23,72.97,37.94,0.0016
MKT000016159,03/03/2024,CMP00086,CH03,206.71,1547.23,10,93.98,20.67,0.0012
MKT000016168,25/01/2024,CMP00084,CH04,1033.36,4233.94,24,90.61,43.06,0.0049
MKT000016174,02/09/2024,CMP00149,CH01,620.28,843.16,5,81.85,124.06,0.001
MKT000016176,07/03/2024,CMP00155,CH03,908.3,4267.34,28,107.77,32.44,0.0018
MKT000016177,20/08/2024,CMP00104,CH01,3229.73,8928.9,30,79.33,107.66,0.0029
MKT000016184,22/12/2024,CMP00020,CH04,3113.88,15769.31,58,80.51,53.69,0.004
MKT000016185,23/05/2024,CMP00269,CH01,979.1,5014.73,19,100.34,51.53,0.0012
MKT000016189,10/08/2024,CMP00222,CH06,921.93,3164.49,9,74.71,102.44,0.0006
MKT000016197,14/05/2024,CMP00001,CH04,"941,49",3286.17,12,52.15,78.46,0.001
MKT000016199,09/09/2024,CMP00098,CH03,1726.57,11952.72,82,80.26,21.06,0.0056
MKT000016204,30/08/2024,CMP00055,CH03,1044.9,5355.14,37,80.38,28.24,0.0033
MKT000016211,02/09/2024,CMP00108,CH01,472.55,2262.87,8,90.15,59.07,0.0039
MKT000016216,12/03/2024,CMP00258,CH03,1055.98,10257.59,62,75.93,17.03,0.0035
MKT000016217,15/03/2024,CMP00218,CH01,909.49,5205.83,39,63.53,23.32,0.005
MKT000016219,10/11/2024,CMP00039,CH04,706.99,2865.01,17,74.08,41.59,0.0018
MKT000016221,08/05/2024,CMP00156,CH06,2361.72,5464.16,29,98.46,81.44,0.0016
MKT000016222,06/03/2024,CMP00268,CH01,483.67,2359.02,5,81.66,96.73,0.0004
MKT000016225,20/09/2024,CMP00260,CH03,184.59,3297.7,26,45.84,7.1,0.0024
MKT000016226,06/06/2024,CMP00237,CH01,443.72,2226.93,3,74.84,147.91,0.0004
MKT000016231,31/12/2024,CMP00196,CH03,437.4,2899.99,20,81.28,21.87,0.0014
MKT000016233,03/10/2024,CMP00250,CH03,401.79,2217.68,15,84.2,26.79,0.005
MKT000016235,29/08/2024,CMP00183,CH02,300.47,4858.4,28,59.86,10.73,0.0051
MKT000016236,05/06/2024,CMP00028,CH05,1350.87,3470.55,12,76.98,112.57,0.0008
MKT000016238,04/04/2024,CMP00077,CH01,907.03,7740.61,42,93.73,21.6,0.0033
MKT000016245,06/07/2024,CMP00205,CH03,534.32,5817.84,55,72.26,9.71,0.0032
MKT000016252,13/11/2024,CMP00145,CH03,1121.19,3363.49,27,81.83,41.53,0.0024
MKT000016266,15/05/2024,CMP00039,CH04,1090.66,4950.78,40,83.73,27.27,0.0034
MKT000016275,26/09/2024,CMP00092,CH02,211.81,998.49,1,47.7,211.81,0.0001
MKT000016276,29/09/2024,CMP00132,CH04,4017.51,36768.55,146,114.45,27.52,0.01
MKT000016277,28/04/2024,CMP00195,CH05,1389.97,10198.11,50,76.5,27.8,0.018
MKT000016281,08/07/2024,CMP00040,CH01,586.57,2146.92,5,78.84,117.31,0.0014
MKT000016285,16/07/2024,CMP00133,CH03,1208.18,9534.75,86,75.85,14.05,0.0092
MKT000016291,06/06/2024,CMP00195,CH05,1266.27,4316.17,11,111.89,115.12,0.0059
MKT000016292,18/09/2024,CMP00245,CH01,6065.86,37779.82,125,84.7,48.53,0.0071
MKT000016295,25/10/2024,CMP00146,CH01,"1670,16",8192.94,27,94.98,61.86,0.002
MKT000016300,23/08/2024,CMP00224,CH02,549.68,6767.55,37,55.87,14.86,0.003
MKT000016301,18/08/2024,CMP00082,CH06,758.25,2836.75,17,84.88,44.6,0.0016
MKT000016305,18/12/2024,CMP00159,CH02,104.93,1797.86,16,72.45,6.56,0.0012
MKT000016308,07/09/2024,CMP00259,CH02,510.26,1477.56,7,107.35,72.89,0.0037
MKT000016321,18/07/2024,CMP00165,CH01,2418.78,15616.59,75,81.4,32.25,0.0129
MKT000016328,13/09/2024,CMP00002,CH04,634.7,1266.07,3,114.13,211.57,0.0002
MKT000016330,29/10/2024,CMP00113,CH03,764.1,4234.44,34,102.24,22.47,0.0171
MKT000016338,11/04/2024,CMP00251,CH04,1162.46,4542.92,24,109.49,48.44,0.0112
MKT000016339,28/04/2024,CMP00022,CH03,583.53,5127.63,25,101.34,23.34,0.0043
MKT000016345,10/02/2024,CMP00003,CH03,906.26,5672.29,37,80.88,24.49,0.0025
MKT000016348,19/10/2024,CMP00182,CH02,118.61,1665.56,5,83.52,23.72,0.0006
MKT000016349,06/01/2024,CMP00067,CH05,925.59,4479.92,11,54.6,84.14,0.0014
MKT000016363,23/04/2024,CMP00241,CH05,1253.04,9408.77,53,91.87,23.64,0.0453
MKT000016374,26/10/2024,CMP00259,CH02,125.56,1059.97,7,86.84,17.94,0.0026
MKT000016383,02/01/2024,CMP00163,CH04,2066.4,17936.09,78,92.64,26.49,0.0053
MKT000016385,14/05/2024,CMP00222,CH06,1361.18,4258.18,12,97.7,113.43,0.0015
MKT000016395,28/02/2024,CMP00057,CH05,957.9,2760.25,14,87.3,68.42,0.0012
MKT000016399,19/08/2024,CMP00137,CH03,1089.92,9331.17,80,87.55,13.62,0.0075
MKT000016404,02/07/2024,CMP00137,CH03,771.28,5361.91,39,85.08,19.78,0.0068
MKT000016415,06/03/2024,CMP00090,CH03,403.88,4690.06,38,99.73,10.63,0.0041
MKT000016416,27/01/2024,CMP00218,CH01,1415.76,11923.53,52,64.68,27.23,0.004
MKT000016418,25/04/2024,CMP00157,CH01,1539.85,5644.83,26,88.74,59.23,0.008
MKT000016419,19/08/2024,CMP00037,CH05,1181.82,3228.1,11,116.21,107.44,0.0014
MKT000016430,05/01/2024,CMP00085,CH01,1733.83,10979.98,37,120.7,46.86,0.003
MKT000016435,06/02/2024,CMP00216,CH03,938.7,8128.83,57,58.44,16.47,0.0449
MKT000016441,04/06/2024,CMP00163,CH04,720.47,1422.87,9,86.62,80.05,0.0014
MKT000016453,08/10/2024,CMP00054,CH05,337.45,2431.66,13,77.86,25.96,0.0019
MKT000016457,10/11/2024,CMP00219,CH05,1058.25,6622.03,42,102.37,25.2,0.0046
MKT000016462,14/05/2024,CMP00024,CH04,1491.46,7002.0,44,102.34,33.9,0.0069
MKT000016476,19/12/2024,CMP00073,CH01,1356.69,5372.76,21,103.42,64.6,0.0019
MKT000016480,10/12/2024,CMP00029,CH01,1320.41,6176.81,38,89.28,34.75,0.0027
MKT000016486,11/01/2024,CMP00206,CH04,319.11,2086.62,12,110.1,26.59,0.0015
MKT000016487,05/10/2024,CMP00273,CH05,2301.25,18159.3,60,77.9,38.35,0.0044
MKT000016499,19/12/2024,CMP00183,CH02,244.46,748.06,4,104.9,61.12,0.0007
MKT000016500,25/06/2024,CMP00006,CH04,1209.44,4000.07,30,70.48,40.31,0.0029
MKT000016501,05/04/2024,CMP00058,CH05,1313.04,4854.2,16,94.22,82.06,0.0021
MKT000016509,22/04/2024,CMP00273,CH05,525.21,1974.76,8,90.45,65.65,0.0041
MKT000016514,19/06/2024,CMP00123,CH06,1393.78,3664.23,12,83.42,116.15,0.0038
MKT000016518,18/01/2024,CMP00012,CH04,4773.05,26616.15,104,88.68,45.89,0.0171
MKT000016523,13/01/2024,CMP00126,CH02,911.37,6583.8,26,114.79,35.05,0.0047
MKT000016525,04/11/2024,CMP00021,CH01,2257.68,2827.79,11,74.53,205.24,0.0007
MKT000016535,06/09/2024,CMP00277,CH01,900.5,6700.01,37,110.73,24.34,0.0046
MKT000016537,09/09/2024,CMP00060,CH02,136.4,1290.39,3,94.84,45.47,0.0002
MKT000016539,17/11/2024,CMP00187,CH04,1157.66,3295.03,15,107.47,77.18,0.001
MKT000016540,28/05/2024,CMP00053,CH04,2588.81,10471.62,45,98.6,57.53,0.0025
MKT000016542,21/05/2024,CMP00162,CH01,892.19,6907.79,29,75.89,30.77,0.0027
MKT000016546,05/11/2024,CMP00002,CH04,1615.1,4225.05,23,104.55,70.22,0.0015
MKT000016550,02/03/2024,CMP00271,CH03,272.52,1960.43,10,108.75,27.25,0.0016
MKT000016552,27/01/2024,CMP00132,CH04,1259.33,3512.83,24,86.46,52.47,0.0019
MKT000016553,28/11/2024,CMP00134,CH01,2234.61,15224.64,76,106.13,29.4,0.0045
MKT000016561,17/04/2024,CMP00272,CH05,264.03,1346.43,6,61.27,44.0,0.0005
MKT000016563,21/11/2024,CMP00215,CH04,2679.53,1673.68,5,98.63,535.91,0.0005
MKT000016569,15/04/2024,CMP00126,CH02,104.85,896.42,4,102.14,26.21,0.0006
MKT000016575,20/12/2024,CMP00052,CH04,2280.18,4426.19,22,104.89,103.64,0.0016
MKT000016576,01/03/2024,CMP00238,CH04,2054.02,11527.46,67,120.72,30.66,0.0151
MKT000016577,07/05/2024,CMP00205,CH03,484.76,3710.93,35,102.6,13.85,0.003
MKT000016578,23/04/2024,CMP00141,CH05,2385.29,7725.05,37,96.82,64.47,0.0027
MKT000016582,02/06/2024,CMP00140,CH01,714.83,1367.44,5,72.16,142.97,0.0005
MKT000016583,01/07/2024,CMP00007,CH03,167.33,1591.44,8,68.02,20.92,0.0011
MKT000016585,29/12/2024,CMP00062,CH02,625.0,12603.85,57,94.05,10.96,0.0085
MKT000016586,12/10/2024,CMP00267,CH05,2086.6,7255.8,35,91.83,59.62,0.0043
MKT000016594,12/05/2024,CMP00093,CH06,3715.03,6403.73,29,98.13,128.1,0.0024
MKT000016595,26/11/2024,CMP00062,CH02,343.0,6235.97,19,133.21,18.05,0.0066
MKT000016602,22/03/2024,CMP00206,CH04,581.02,3555.48,13,87.05,44.69,0.0009
MKT000016603,13/02/2024,CMP00106,CH04,1257.47,7072.23,35,110.98,35.93,0.0031
MKT000016606,11/02/2024,CMP00197,CH03,407.43,1492.5,15,68.99,27.16,0.0024
MKT000016607,07/06/2024,CMP00029,CH01,2087.18,11672.12,40,83.82,52.18,0.0027
MKT000016608,30/03/2024,CMP00110,CH06,4096.49,15713.99,76,72.25,53.9,0.0057
MKT000016611,29/01/2024,CMP00240,CH03,539.53,8824.46,59,53.31,9.14,0.0173
